Unnamed: 0,name,full_name,age,height,nationality,place_of_birth,price,max_price,position,shirt_nr,foot,club,contract_expires,joined_club,player_agent,outfitter,league
0.6801991574109536,1393,777,0.31999999999999995,0.4651162790697674,307,933,0.022086400889012363,0.019877484685585697,4,0.2346938775510204,2,79,3,283,454,1,5
0.6805821524320184,1394,4,0.6,0.558139534883721,39,48,0.016530073621336298,0.1098887360920115,4,0.04081632653061224,2,79,5,401,443,3,5
0.6809651474530831,1395,4,0.19999999999999996,0.6279069767441854,188,934,0.009862480900125018,0.009876234529316165,4,0.14285714285714282,1,79,2,58,3,1,5
0.6813481424741478,1396,778,0.039999999999999925,0.6511627906976738,308,862,0.005417419085984164,0.004875609451181397,4,0.11224489795918367,2,80,1,1,184,1,2
0.6821141325162773,1397,779,0.12,0.44186046511627897,3,935,0.027642728156688428,0.024878109763720464,2,0.2040816326530612,1,79,1,32,432,1,5
0.682497127537342,1398,780,0.31999999999999995,0.18604651162790686,3,936,0.013751909987498263,0.039879984998124764,2,0.020408163265306124,1,79,2,30,49,1,5
0.6828801225584067,1399,781,0.2799999999999999,0.3023255813953485,70,937,0.06653701903042089,0.06988373546693337,5,0.01020408163265306,2,79,3,241,14,1,5
0.6832631175794714,1400,4,0.5199999999999999,0.4651162790697674,194,281,0.016530073621336298,0.019877484685585697,5,0.19387755102040813,2,79,1,258,455,1,5
0.6836461126005362,1401,782,0.24,0.3488372093023253,3,879,0.12210029170718155,0.12489061132641581,3,0.05102040816326531,2,79,3,23,123,1,5
0.6840291076216009,1402,783,0.12,0.3488372093023253,134,938,0.12210029170718155,0.12489061132641581,6,0.030612244897959183,2,79,3,187,9,2,5
